Date,Open,High,Low,Close,Adj Close,Volume,MA50,MA200,Returns,Volatility,MA20,Upper,Lower,RSI,MACD
2014-11-21,0.002686275390194799,0.002131123988823474,0.002606865499075328,0.002563410936649764,0.002563410936649764,6.819977138497146e-05,0.0021658006196146,,0.5642013598215975,0.3952595805299487,0.0022160551755126,0.0022153615614209994,0.0022167487884122,0.5236469633657909,0.4896049531546793
2014-11-22,0.0025931370536667916,0.002232643656375594,0.0027090545119141654,0.002594158231483794,0.002594158231483794,2.6665078505563002e-05,0.0021636239534782,,0.6049680431906284,0.3892318064194249,0.0022375322524671,0.0022368244913978995,0.0022382400123199,0.5210855161265828,0.48943818019354557
2014-11-23,0.0026164548188267445,0.0023201937056708186,0.002743746821721224,0.00281159794372301,0.00281159794372301,2.631917213765991e-05,0.0021764049719761,,0.6620257289678986,0.3671990744610503,0.0022693322718309,0.0022685727605694997,0.002270091781787,0.5129147151134045,0.48941883370845085
2014-11-24,0.0028208845346772457,0.002558813077690552,0.0029475514644778456,0.0029500187697926858,0.0029500187697926858,7.127702737620161e-05,0.0021950252287892,,0.6361640635850607,0.36589440474608453,0.0023062099189666,0.0023054473733846994,0.002306972463238,0.5275449655112893,0.4894743024672754
2014-11-25,0.00296839187424686,0.0026680607311738696,0.0030701148730732826,0.0029269732381098975,0.0029269732381098975,5.564029297409793e-05,0.0022099730077794,,0.5889046829847004,0.36348127052347196,0.0023347066818159,0.0023339384897901995,0.0023354748725213,0.5213192674465089,0.48950408210845087
2014-11-26,0.002955523572512542,0.002420123823097576,0.002934668382133296,0.00282342480346084,0.00282342480346084,3.614958037408877e-05,0.0022205998011349,,0.5657213537679517,0.36429366875453145,0.0023498680737128,0.0023491018038731995,0.0023506343422356,0.305707665582562,0.48947165228087547
2014-11-27,0.0028736360015685163,0.002366083172619711,0.002971913245779673,0.0028427161314616397,0.0028427161314616397,8.073409037880558e-06,0.0022261240364034,,0.6011603416114444,0.35550472697273566,0.002371525521302,0.0023707386158208998,0.0023723124254308,0.3183490757603528,0.48945455038961544
2014-11-28,0.0028568930374304378,0.0024950753081960375,0.0028234924030558807,0.0029432815893646897,0.0029432815893646897,4.852926725436357e-05,0.0022298952374958,,0.6248773844290174,0.35241874504372883,0.0023961262358495,0.0023953320993663997,0.0023969203709679,0.4146892674060528,0.48949181900586325
2014-11-29,0.0029574976024805207,0.0025645291762341604,0.0030302570573602864,0.0029290953290046036,0.0029290953290046036,2.6957417824729865e-05,0.0022344945763839,,0.5914375801864664,0.3520224999202862,0.0024058420800828,0.0024050470207615995,0.0024066371380376,0.49805424518407054,0.48951172489511924
2014-11-30,0.0029479685693413163,0.002490540246212163,0.003047837351678357,0.002967024522577343,0.002967024522577343,9.345370007366718e-06,0.0022396945478405,,0.606412105195815,0.35213514661253303,0.0024146806583611,0.0024138858713576997,0.0024154754439986,0.4486938185417522,0.4895448496290853
2014-12-01,0.002988622683177678,0.0025070904628176722,0.003098584791064946,0.002984801947476308,0.002984801947476308,1.666399653406499e-05,0.0022399243611597,,0.6005832581769852,0.34459072204589425,0.0024238585421642,0.0024230460334448995,0.0024246710494872,0.4579490203628316,0.4895774954806515
2014-12-02,0.0030034804068397075,0.0025125733812639056,0.003116618185362777,0.003015519356005229,0.003015519356005229,1.8376717438072812e-05,0.002236919879502,,0.604251056025866,0.34086741391382624,0.0023902889049767,0.0023894676175359995,0.0023911101910059,0.5374527850644483,0.4896161151301154
2014-12-03,0.003040171528906467,0.002497816541398799,0.003063499779505427,0.0029219578293845066,0.0029219578293845066,2.1157645074591915e-05,0.0022283809346574,,0.5690151439519036,0.33897074392017124,0.0023539547973178,0.0023531290214294995,0.0023547805717869,0.46865375849282187,0.48959443322717483
2014-12-04,0.0029510555255704506,0.0024340787719042845,0.002964014051765841,0.0028417366055858402,0.0028417366055858402,2.4546900631599577e-05,0.0022200701504853,,0.572410442515782,0.33888111993578435,0.0023315353183829,0.0023307093126108997,0.0023323613227353,0.5876946463094713,0.489532676390029
2014-12-05,0.00285790224236602,0.002441909094019797,0.002933762212380439,0.002949321368262819,0.002949321368262819,2.640522133297023e-05,0.0022181873563016,,0.6269330545823368,0.3366745046090672,0.0023321082477786,0.0023312770568929995,0.0023329394372357,0.6917180402750381,0.48953778960471384
2014-12-06,0.0029664772005440474,0.0024310602919257497,0.0030121333300298214,0.002918618902886452,0.002918618902886452,3.119283329999272e-06,0.0022152244820471,,0.5867102056875301,0.33676824611135814,0.0023217010848879,0.0023208701053545997,0.0023225320629931,0.6613842728022541,0.4895233885908319
2014-12-07,0.002937964374382472,0.002399621502042609,0.003047323898781292,0.0029232190344279105,0.0029232190344279105,1.6442804513139799e-06,0.0022098267216349,,0.5968314101864578,0.33513301246605276,0.0023119169030938,0.0023110820723095996,0.0023127517324434,0.5709140875524941,0.4895122067215732
2014-12-08,0.002939879048085284,0.00239578644697353,0.002875311922304582,0.0027275482604971948,0.0027275482604971948,3.699582577167706e-05,0.0022007010102744,,0.5391851394096487,0.33987200655740707,0.0023013571599116,0.0023005334568180994,0.0023021808615895,0.37143721295935533,0.4893995870675499
2014-12-09,0.002745883848983993,0.00220677501421406,0.0026195370290393255,0.002583755615932477,0.002583755615932477,7.693404964007972e-05,0.0021905883290573,,0.5526095523938737,0.34148042470515516,0.0022788407290489,0.0022780207864333997,0.0022796606702552,0.3256788951779912,0.4892357327910557
2014-12-10,0.0026020573103079313,0.0020509962001188453,0.002640893156522074,0.0024968864254428097,0.0024968864254428097,2.9955178036186576e-05,0.002177344036211,,0.5688781803480674,0.34194149510023014,0.0022697224276525,0.0022689035607296997,0.0022705412931681,0.3313169316310805,0.48906318936473303
2014-12-11,0.002485319002901144,0.0021818399965234494,0.002526077772683887,0.002558336200492485,0.002558336200492485,7.555441320401154e-05,0.0021665623811091,,0.6146608140671261,0.34244960425437404,0.0022694506825474,0.0022686330094613995,0.0022702683542282,0.35944828114713406,0.4889629116618839
2014-12-12,0.0025816933319819982,0.0020597307786409886,0.002685085432364796,0.0025885486729221507,0.0025885486729221507,3.155677580717776e-05,0.0021646224611531,,0.6048125342986852,0.3259494722877617,0.002269150298442,0.0022682938493400998,0.002270006746072,0.31108818533192495,0.4889041554318143
2014-12-13,0.0026046700101268225,0.0020509525854811583,0.002644261547081618,0.0025118891873748645,0.0025118891873748645,1.6415821536994484e-05,0.0021610005087519,,0.5720292949279194,0.32684254118830103,0.0022531013089045,0.0022522469447478996,0.0022539556715927,0.29160964673843026,0.4888230279244574
2014-12-14,0.002520748622509121,0.0020645866874563655,0.0026265904364242707,0.0025750448857786556,0.0025750448857786556,1.8522317235435644e-05,0.0021624405048963,,0.6151352735623671,0.32338713567331684,0.0022330219758388,0.0022321594741314997,0.0022338844760639,0.3091364442971021,0.48879800352030073
2014-12-15,0.0025895300807459664,0.0020426990511859125,0.002619280287487461,0.0024817505255120336,0.0024817505255120336,3.233862677383846e-05,0.0021593501681598,,0.5668609302270449,0.32293558140261674,0.0022091809151257,0.0022083173317670995,0.0022100444970001,0.2716630462091993,0.4887358560386491
2014-12-16,0.002505104543365171,0.001955849008805484,0.0023493538584843134,0.0022104441761891637,0.0022104441761891637,7.10912522922866e-05,0.0021507890943593,,0.5106872282146453,0.33416345838299233,0.0021763566500169,0.0021755194242680997,0.0021771938743268,0.1998610377578619,0.4885527433078754
2014-12-17,0.0022257932699495035,0.001782250808188229,0.0021694731061057473,0.00210232503628615,0.00210232503628615,9.019018461563452e-05,0.002138293695147,,0.5598152197962101,0.33509736131122403,0.0021367097305042,0.0021358746653842996,0.0021375447941891,0.19771164576342484,0.4883618166097028
2014-12-18,0.0021208547327618405,0.0016328587169051672,0.0020045445171293086,0.0019779718157127858,0.0019779718157127858,9.47636138670452e-05,0.0021303045246085,,0.5535209034393035,0.32272407447126894,0.0020850187267224,0.0020841545396248994,0.0020858829123348,0.19146926913582563,0.4881584960261484
2014-12-19,0.0019931175268537416,0.0015573821354833688,0.0020428619288411116,0.0020736405049149396,0.0020736405049149396,5.102697336724539e-05,0.0021212365938051,,0.6286760565870595,0.32094425916605196,0.0020392103036088,0.0020383418945340995,0.002040078711191,0.18449703224116856,0.48806223399157267
2014-12-20,0.0020887050403265895,0.001729332910182223,0.002182945248630651,0.002253388778487295,0.002253388778487295,4.2574776911333216e-05,0.002118474471383,,0.6565636552694387,0.32555251739627045,0.002000996096156,0.0020001384837758994,0.0020018537070622,0.28396410721699467,0.48809468871049994
2014-12-21,0.0022656904763734844,0.0017191836629622597,0.0022261258126318965,0.0021181583377467925,0.0021181583377467925,2.64787335594274e-05,0.0021168545124139,,0.5512570927639774,0.32297843123398673,0.0019545885290405,0.0019537248276102997,0.0019554522289863,0.2589238830539412,0.4880637561453515
2014-12-22,0.002139897852363824,0.001784627579921802,0.002249112677148471,0.002282028465561566,0.002282028465561566,4.673021222393513e-05,0.0021188337221053,,0.6506496420466279,0.32772398028441024,0.0019153111059513,0.0019144585229392995,0.0019161636874981,0.36450378709768266,0.48813912427191924
2014-12-23,0.0023024114917930935,0.0018162701818380247,0.002387715991164119,0.002321886839420074,0.002321886839420074,3.0372602112774746e-05,0.0021211510613309,,0.6084725607304927,0.32786369160405293,0.0018831781340719,0.0018823258517735996,0.0018840304149055,0.41538407832312185,0.4882323979361719
2014-12-24,0.002337559365808329,0.0017937266199131337,0.0022631890889097178,0.002143251704579123,0.002143251704579123,2.615020798925255e-05,0.0021185233342519,,0.5378609609016474,0.33301986015159013,0.0018457752333193,0.0018449350360167996,0.0018466154291778,0.3918770382018151,0.4882249533291884
2014-12-25,0.0021579766219022756,0.0016177080329246203,0.002196749724887377,0.0020909283968848077,0.0020909283968848077,1.1309115219548037e-05,0.0021117615175543,,0.5779913956218148,0.33038433207415435,0.0017998094764805,0.0017989630461174996,0.0018006559053889,0.355895631917577,0.48820440406325666
2014-12-26,0.002111459314301061,0.001745358467923148,0.0021917506123973396,0.002223235618650239,0.002223235618650239,2.9906169885215136e-05,0.0021047064833587,,0.6402846099866296,0.33016255525155286,0.0017625726630178,0.0017617256794757996,0.0017634196451041,0.3943898691249568,0.488269892361513
2014-12-27,0.002236598767066693,0.0017087140063695464,0.002131382455830482,0.0020442590320314683,0.0020442590320314683,2.6414908990720403e-05,0.0020959390350948,,0.5365799027253765,0.33397485689439815,0.0017155055701031,0.0017146675051288997,0.001716343633637,0.37217950701081587,0.48824006486347826
2014-12-28,0.002067049666189024,0.0015791825278964897,0.002107942053337499,0.0020646779818986223,0.0020646779818986223,1.6417816054766576e-05,0.0020866112418597,,0.6024856786266636,0.3336830543012466,0.0016800097831411,0.0016791710019214996,0.0016808485629191,0.35699927456917463,0.48823965756700444
2014-12-29,0.0020899221628821857,0.0015826673680697746,0.002126504109588385,0.0019968773076564318,0.0019968773076564318,1.820119987412857e-05,0.0020699051481487,,0.5724316516694576,0.32266348610435924,0.0016485832611265,0.0016477185566180995,0.0016494479641488,0.3622040907588762,0.4882163967730185
2014-12-30,0.002015975522153789,0.0015030789222618768,0.002082190614397744,0.0019681927911245,0.0019681927911245,1.8844574321183917e-05,0.0020513522453565,,0.5856013865439842,0.3220425170253963,0.0016202724479586,0.0016194062598287996,0.0016211386345999,0.42055663531982296,0.4881958510930808
2014-12-31,0.001989184413594211,0.0015815882302356024,0.002094847403509067,0.002108512896335557,0.002108512896335557,2.2875209807474827e-05,0.0020356671211171,,0.6442605752152276,0.32645798885663296,0.0015961850319281,0.0015953291995785997,0.0015970408628067,0.5031907408098001,0.4882656179690184
2015-01-01,0.0021305024487458216,0.0015851171370872856,0.0021521191201242344,0.0020203082302180453,0.0020203082302180453,6.0461811743245995e-06,0.0019995723886057,,0.5657645090044983,0.21271523819956906,0.0015657565418469,0.0015646333848007995,0.0015668796969629,0.5153006262337793,0.48828641988548516
2015-01-02,0.0020361619363386423,0.0015180983248706112,0.002145504026556378,0.002031927681372711,0.002031927681372711,5.544987351308504e-06,0.0019646693580038,,0.5994983011186067,0.21306500605386786,0.0015400552667754,0.0015389329096081995,0.0015411776220137,0.48643170774782446,0.48832057248615884
2015-01-03,0.002047546316601047,0.0015080514284169198,0.0016549024567001688,0.0015281340284209093,0.0015281340284209093,7.732981895228515e-05,0.0019261232336704,,0.4228491543809586,0.25464631659491166,0.0014839946377794,0.0014829699496474995,0.0014850193241504,0.2925234921043319,0.4880965554297024
2015-01-04,0.0015473445540728505,0.0011009233967333954,0.0013004272240969123,0.0012775432364460736,0.0012775432364460736,0.00014165216230897353,0.0018891614058081,,0.499252305374428,0.25740868810397016,0.001419511002337,0.0014184927504425997,0.0014205292524815,0.2743553279484761,0.4878045964532371
2015-01-05,0.0013089401521428324,0.0009713042515262123,0.0014132795522727839,0.0014300760522913923,0.0014300760522913923,0.00010841124418815094,0.0018517141848778,,0.6578402411018791,0.26050853232809185,0.0013777233682069,0.0013767123651225997,0.0013787343695537,0.26988447326008524,0.4876725391193834
2015-01-06,0.0014503469471008165,0.0011056333401448125,0.001528246105367551,0.0016039181301426677,0.0016039181301426677,4.938178113637845e-05,0.0018182917596315,,0.6638879602396437,0.2717107794947701,0.0013510343674596,0.0013500496670263997,0.0013520190662006,0.3194480413858195,0.4876783571582795
2015-01-07,0.0016205342873888665,0.0012689656962024363,0.0016850639479496065,0.0017248287273460344,0.0017248287273460344,5.400079936543697e-05,0.0017915915294972,,0.6411201958042188,0.27366867113803167,0.0013374789050627,0.0013364987940797997,0.0013384590143612,0.3920864370566939,0.4877645826778243
